position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,min,max
321,Q1015C_LEB,"DEMOGRAPHICS: LEBANON: INCOME, IF HIGHER THAN MEDIAN",float64,0,2400,0,"{""1"": ""below 1.501.000"", ""2"": ""1.501.000 - 2.000.000"", ""3"": ""2.001.000 - 2.500.000"", ""4"": ""2.501.000 - 3.000.000"", ""5"": ""3.001.000 - 4.000.000"", ""6"": ""above 4.001.000"", ""98"": ""don't know"", ""99"": ""refused""}",,
322,Q1015A_JO,DEMOGRAPHICS: JORDAN: INCOME HIGHER/LOWER THAN MEDIAN,float64,0,2400,0,"{""1"": ""below median"", ""2"": ""above median"", ""98"": ""don't know"", ""99"": ""refused""}",,
323,Q1015B_JO,"DEMOGRAPHICS: JORDAN: INCOME, IF LOWER THAN MEDIAN",float64,0,2400,0,"{""1"": ""<100"", ""2"": ""101-200"", ""3"": ""201-300"", ""4"": ""301-350"", ""5"": ""351-400"", ""6"": ""401-449"", ""98"": ""don't know"", ""99"": ""refused""}",,
324,Q1015C_JO,"DEMOGRAPHICS: JORDAN: INCOME, IF HIGHER THAN MEDIAN",float64,0,2400,0,"{""1"": ""450-500"", ""2"": ""551-650"", ""3"": ""651-750"", ""4"": ""751-850"", ""5"": ""851-999"", ""6"": "">1000"", ""98"": ""don't know"", ""99"": ""refused""}",,
325,Q1015A_PAL,DEMOGRAPHICS: PALESTINE: INCOME HIGHER/LOWER THAN MEDIAN,float64,0,2400,0,"{""1"": ""below median"", ""2"": ""above median"", ""98"": ""don't know"", ""99"": ""refused""}",,
326,Q1015B_PAL,"DEMOGRAPHICS: PALESTINE: INCOME, IF LOWER THAN MEDIAN",float64,0,2400,0,"{""1"": ""below 600"", ""2"": ""601-1000"", ""3"": ""1001-1400"", ""4"": ""1401-1800"", ""5"": ""1801-2200"", ""6"": ""2201-2699"", ""98"": ""don't know"", ""99"": ""refused""}",,
327,Q1015C_PAL,"DEMOGRAPHICS: PALESTINE: INCOME, IF HIGHER THAN MEDIAN",float64,0,2400,0,"{""1"": ""2700-3100"", ""2"": ""3101-3500"", ""3"": ""3501-3900"", ""4"": ""3901-4300"", ""5"": ""4301-4700"", ""6"": ""above 4700"", ""98"": ""don't know"", ""99"": ""refused""}",,
328,Q1015A_MO,DEMOGRAPHICS: MOROCCO: INCOME HIGHER/LOWER THAN MEDIAN,float64,0,2400,0,"{""1"": ""below median"", ""2"": ""above median"", ""98"": ""don't know"", ""99"": ""refused""}",,
329,Q1015B_MO,"DEMOGRAPHICS: MOROCCO: INCOME, IF LOWER THAN MEDIAN",float64,0,2400,0,"{""1"": ""below 500"", ""2"": ""500-1000"", ""3"": ""1001-1500"", ""4"": ""1501-2000"", ""5"": ""2001-2500"", ""6"": ""2501-2999"", ""98"": ""don't know"", ""99"": ""refused""}",,
330,Q1015C_MO,"DEMOGRAPHICS: MOROCCO: INCOME, IF HIGHER THAN MEDIAN",float64,0,2400,0,"{""1"": ""3000-3500"", ""2"": ""3501-4000"", ""3"": ""4001-5000"", ""4"": ""5001-7000"", ""5"": ""7001-10000"", ""6"": "">10000"", ""98"": ""don't know"", ""99"": ""refused""}",,
331,Q1015A_TUN,DEMOGRAPHICS: TUNISIA: INCOME HIGHER/LOWER THAN MEDIAN,float64,2400,0,4,"{""1"": ""below median"", ""2"": ""above median"", ""98"": ""don't know"", ""99"": ""refused""}",1.0,99.0
332,Q1015B_TUN,"DEMOGRAPHICS: TUNISIA: INCOME, IF LOWER THAN MEDIAN",float64,1672,728,8,"{""1"": ""<100"", ""2"": ""100-200"", ""3"": ""201-300"", ""4"": ""301-350"", ""5"": ""351-400"", ""6"": ""401-449"", ""98"": ""don't know"", ""99"": ""refused""}",1.0,99.0
333,Q1015C_TUN,"DEMOGRAPHICS: TUNISIA: INCOME, IF HIGHER THAN MEDIAN",float64,553,1847,8,"{""1"": ""450-500"", ""2"": ""551-650"", ""3"": ""651-750"", ""4"": ""751-850"", ""5"": ""851-999"", ""6"": "">1000"", ""98"": ""don't know"", ""99"": ""refused""}",1.0,99.0
334,Q1015A_EG,DEMOGRAPHICS: EGYPT: INCOME HIGHER/LOWER THAN MEDIAN,float64,0,2400,0,"{""1"": ""below median"", ""2"": ""above median"", ""98"": ""don't know"", ""99"": ""refused""}",,
335,Q1015B_EG,"DEMOGRAPHICS: EGYPT: INCOME, IF LOWER THAN MEDIAN",float64,0,2400,0,"{""1"": ""<500"", ""2"": ""500-1000"", ""3"": ""1001-1500"", ""4"": ""1501-2000"", ""5"": ""2001-2500"", ""6"": ""2501-2999"", ""98"": ""don't know"", ""99"": ""refused""}",,
336,Q1015C_EG,"DEMOGRAPHICS: EGYPT: INCOME, IF HIGHER THAN MEDIAN",float64,0,2400,0,"{""1"": ""3000-3500"", ""2"": ""3501-4000"", ""3"": ""4001-5000"", ""4"": ""5001-7000"", ""5"": ""7001-10000"", ""6"": "">10000"", ""98"": ""don't know"", ""99"": ""refused""}",,
337,Q1015A_SUD,DEMOGRAPHICS: SUDAN: INCOME HIGHER/LOWER THAN MEDIAN,float64,0,2400,0,"{""1"": ""below median"", ""2"": ""above median"", ""98"": ""don't know"", ""99"": ""refused""}",,
338,Q1015B_SUD,"DEMOGRAPHICS: SUDAN: INCOME, IF LOWER THAN MEDIAN",float64,0,2400,0,"{""1"": ""below 400"", ""2"": ""401-800"", ""3"": ""801-1200"", ""4"": ""1201-1600"", ""5"": ""1601-2000"", ""6"": ""2001-2499"", ""98"": ""don't know"", ""99"": ""refused""}",,
339,Q1015C_SUD,"DEMOGRAPHICS: SUDAN: INCOME, IF HIGHER THAN MEDIAN",float64,0,2400,0,"{""1"": ""2500-2900"", ""2"": ""2901-3200"", ""3"": ""3201-3600"", ""4"": ""3601-4000"", ""5"": ""4001-4999"", ""6"": "">5000"", ""98"": ""don't know"", ""99"": ""refused""}",,
340,Q1015_YEM,DEMOGRAPHICS: YEMEN: INCOME (CONTINUOUS),float64,0,2400,0,"{""999998"": ""don't know"", ""999999"": ""refused""}",,
341,Q1015A_YEM,DEMOGRAPHICS: YEMEN: INCOME HIGHER/LOWER THAN MEDIAN,float64,0,2400,0,"{""1"": ""Below median"", ""2"": ""Above median"", ""98"": ""don't know"", ""99"": ""refused""}",,
342,Q1015A_IR,DEMOGRAPHICS: IRAQ: INCOME HIGHER/LOWER THAN MEDIAN,float64,0,2400,0,"{""1"": ""below median"", ""2"": ""above median"", ""98"": ""don't know"", ""99"": ""refused""}",,
343,Q1015B_IR,"DEMOGRAPHICS: IRAQ: INCOME, IF LOWER THAN MEDIAN",float64,0,2400,0,"{""1"": ""<100.000"", ""2"": ""<200.000"", ""3"": ""<300.000"", ""4"": ""<400.000"", ""5"": ""<500.000"", ""6"": ""<600.000"", ""98"": ""don't know"", ""99"": ""refused""}",,
344,Q1015C_IR,"DEMOGRAPHICS: IRAQ: INCOME, IF HIGHER THAN MEDIAN",float64,0,2400,0,"{""1"": ""<700.000"", ""2"": ""<800.000"", ""3"": ""<1.000.000"", ""4"": ""<1.200.000"", ""5"": ""<1.500.000"", ""6"": "">1.500.000"", ""98"": ""don't know"", ""99"": ""refused""}",,
345,Q1015A_AL,DEMOGRAPHICS: ALGERIA: INCOME HIGHER/LOWER THAN MEDIAN,float64,0,2400,0,"{""1"": ""below median"", ""2"": ""above median"", ""98"": ""don't know"", ""99"": ""refused""}",,
346,Q1015B_AL,"DEMOGRAPHICS: ALGERIA: INCOME, IF LOWER THAN MEDIAN",float64,0,2400,0,"{""1"": ""<100"", ""2"": ""100-200"", ""3"": ""201-300"", ""4"": ""301-350"", ""5"": ""351-400"", ""6"": ""401-449"", ""98"": ""don't know"", ""99"": ""refused""}",,
347,Q1015C_AL,"DEMOGRAPHICS: ALGERIA: INCOME, IF HIGHER THAN MEDIAN",float64,0,2400,0,"{""1"": ""450-500"", ""2"": ""551-650"", ""3"": ""651-750"", ""4"": ""751-850"", ""5"": ""851-999"", ""6"": "">1000"", ""98"": ""don't know"", ""99"": ""refused""}",,
348,Q1015A_LI,DEMOGRAPHICS: LIBYA: INCOME HIGHER/LOWER THAN MEDIAN,float64,0,2400,0,"{""1"": ""below median"", ""2"": ""above median"", ""98"": ""don't know"", ""99"": ""refused""}",,
349,Q1015B_LI,"DEMOGRAPHICS: LIBYA: INCOME, IF LOWER THAN MEDIAN",float64,0,2400,0,"{""1"": ""<100"", ""2"": ""100-200"", ""3"": ""201-300"", ""4"": ""301-350"", ""5"": ""351-400"", ""6"": ""401-449"", ""98"": ""don't know"", ""99"": ""refused""}",,
350,Q1015C_LI,"DEMOGRAPHICS: LIBYA: INCOME, IF HIGHER THAN MEDIAN",float64,0,2400,0,"{""1"": ""450-500"", ""2"": ""551-650"", ""3"": ""651-750"", ""4"": ""751-850"", ""5"": ""851-999"", ""6"": "">1000"", ""98"": ""don't know"", ""99"": ""refused""}",,
351,Q1015A_KU,DEMOGRAPHICS: KUWAIT: INCOME HIGHER/LOWER THAN MEDIAN,float64,0,2400,0,"{""1"": ""below median"", ""2"": ""above median"", ""98"": ""don't know"", ""99"": ""refused""}",,
352,Q1015B_KU,"DEMOGRAPHICS: KUWAIT: INCOME, IF LOWER THAN MEDIAN",float64,0,2400,0,"{""1"": ""<500"", ""2"": ""500-1000"", ""3"": ""1001-1500"", ""4"": ""1501-2000"", ""5"": ""2001-2500"", ""6"": ""2501-2999"", ""98"": ""don't know"", ""99"": ""refused""}",,
353,Q1015C_KU,"DEMOGRAPHICS: KUWAIT: INCOME, IF HIGHER THAN MEDIAN",float64,0,2400,0,"{""1"": ""3000-3500"", ""2"": ""3501-4000"", ""3"": ""4001-5000"", ""4"": ""5001-7000"", ""5"": ""7001-10000"", ""6"": "">10000"", ""98"": ""don't know"", ""99"": ""refused""}",,
354,Q1015A_QA,Is your net household income less than or greater than 40000 QAR?,float64,0,2400,0,"{""-9"": ""-9. Refusal"", ""-8"": ""-8. Don't Know"", ""1"": ""1. Less than 40,000 QAR"", ""2"": ""2. 40,000 QAR or more""}",,
355,Q1015B_QA,"You said your total household monthly income is less than 45000 QAR, is it…",float64,0,2400,0,"{""-9"": ""-9. Refusal"", ""-8"": ""-8. Don't Know"", ""1"": ""1. Less than 10,000 QAR"", ""2"": ""2. 10,000 to less than 20,000 QAR"", ""3"": ""3. 20,000 to less than 30,000 QAR"", ""4"": ""4. 30,000 to less than 40,000QAR""}",,
356,Q1015C_QA,"You said your total household monthly income is 40,000 QAR or more, is it…",float64,0,2400,0,"{""-9"": ""-9. Refusal"", ""-8"": ""-8. Don't Know"", ""1"": ""1. Less than 40,000 QAR"", ""2"": ""2. 40,000 to less than 50,000 QAR"", ""3"": ""3. 50,000 to less than 60,000 QAR"", ""4"": ""4. 60,000 to less than 70,000 QAR"", ""5"": ""5. 70,000 to less than 80,000 QAR"", ""6"": ""6. 80,000 QAR or more""}",,
357,Q1016,DEMOGRAPHICS: INCOME SITUATION,float64,2400,0,6,"{""1"": ""able to save"", ""2"": ""covers costs"", ""3"": ""doesn't cover cost"", ""4"": ""significant difficulties"", ""98"": ""don't know"", ""99"": ""refused"", ""-9"": ""-9. Refusal"", ""-8"": ""-8. Don't Know""}",1.0,99.0
358,Q1017,DEMOGRAPHICS: REMITTANCE,float64,1208,1192,5,"{""1"": ""monthly"", ""2"": ""a few times a year"", ""3"": ""once a year"", ""4"": ""none"", ""98"": ""don't know"", ""99"": ""refused""}",1.0,98.0
359,E2001B,,str,2400,0,1,,,
