id,psu,country,splita,splitb,wave,q1,a1,q13,wt,stratum,sample,mode,Q1001,Q1001GCC,Q1002,Q100,Q2061A,Q2061B,Q101,Q101A,Q102,Q108_1,Q108_2,Q108_3,Q108_4,Q109AGCC_1,Q109AGCC_2,Q104,Q104A,Q104A_1,Q104A_2,Q104A_3,Q104A_4,Q104A_5,Q104A_6,Q104A_7,Q104A_8,Q104A_98,Q104A_99,Q104B_KSA,Q104B_UAE,Q104B_QA,Q104B_BA,Q104B_KU,Q104B_OM,Q104B_EG,Q104B_JO,Q104B_LEB,Q104B_MO,Q104B_AL,Q104B_TUN,Q104B_TUR,Q104B_US,Q104B_CAN,Q104B_UK,Q104B_EEU,Q104B_FR,Q104B_GER,Q104B_ESP,Q104B_IT,Q104B_WEUOTHER,Q104B_SSA,Q104B_OTHER,Q104B_DK,Q104B_REF,Q104B_WEU,Q104C,Q105,Q103,Q201A_1,Q201A_2,Q201A_3,Q201A_5,Q201A_41,Q201A_42,Q201A_7,Q201B_6,Q201B_13,Q201B_20,Q201B_31,Q201B_12,Q201C_37,Q201C_38,Q201C_39,Q201C_32,Q201C_32GCC,Q201C_40,Q513,Q204A_1,Q204A_2,Q204_2,Q204_3,Q204_11,Q204_20,Q204_22,Q204B_13,Q204B_15,Q204C_13,Q204C_15,Q205_1,Q205_4,Q205_4LEB,Q205_6,Q205_7,Q214,Q211D,Q209B,Q210,Q211,Q211A,Q211B,Q211C,Q213B,Q213A_1,Q213A_2,Q213A_3,Q209,Q216,Q218_2,Q218_5,Q218_6,Q501,Q501A,Q266,Q502_1,Q502_2,Q502_4,Q265,Q263,Q404,Q301A,Q301B,Q301BGCC,Q303A,Q302,Q503A,Q505A,Q301C,Q601A,Q516A,Q515A2,Q511,Q512,Q514,Q514A,Q523GCC,Q516_1,Q516_2,Q516_3,Q516_4,Q423_1,Q423_2,Q423_3,Q409,Q424,Q412A3,Q412A4,Q412A6,Q412A7,Q412A8,Q412A9,Q412A10,Q412A14,Q412A98,Q412A99,Q421,Q521_1,Q521_4,Q521_5,Q521A_3,Q521A_4,Q852,Q853A,Q853B,Q854,Q855A,Q855B,Q851_E1,Q851_E2,Q851A,Q851B,Q851C,Q851D_1,Q851D_2,Q851D_3,Q851D_4,Q851D_5,Q851D_6,Q851D_7,Q851D_98,Q851D_99,Q860A,Q860B,Q860C,Q860D,Q1012,Q1012A,Q609,Q609A,Q610_8,Q610_5A,Q610_5B,Q610_6A,Q610_6B,Q610_9,Q601_1,Q601_3,Q601_4,Q601_7,Q601_9,Q601_9A,Q601_14,Q601_18,Q601_20,Q602_1,Q602_2,Q602_3,Q602_4A,Q602_4B,Q604A_1,Q604A_3,Q604B_1,Q604B_3,Q604_1,Q604_3,Q604_6,Q604_7,Q606_1,Q606_2,Q606_3,Q606_4,Q606_8,Q607_2,Q607_6,Q607_7,Q605,Q605A_1,Q605A_2,Q605A_3,Q605A_4,Q605B,Q700A_1,Q700A_2,Q700A_8,Q700A_9,Q700A_4,Q700A_3,Q700A_13,Q700A_12,Q701C_1,Q701C_2,Q701C_3,Q701C_4,Q701C_5,Q701C_6,Q701F_1,Q701F_2,Q701F_3,Q701G_1,Q701G_2,Q701G_3,Q701G_4,Q701G_5,Q701H,Q703,Q705,Q706A,Q706B,Q707,Q707_1,Q707_2,Q707_3,Q707_4,Q707_5,Q707_6,Q707_7,Q707_8,Q725_1,Q725_2,Q725_3,Q725_4,Q709B,Q7141A,Q7141B,Q833,Q841,Q1003GCCA,Q1003,Q1020JO,Q1001A,Q1001B,Q1001C,Q1001D,Q1005,Q1006,Q1006A,Q1006A_GCC,Q1006C,Q1006C_GCC,Q1006C_GCC1,Q1006D,Q1006E,Q1006F_1,Q1006F,Q1006G,Q1010,Q1010C,Q1010B1,Q1010B2,Q1018,Q1018A,Q1018B,Q1018C,Q1018D,Q1018E,Q1018F,Q1014A,Q1015A_LEB,Q1015B_LEB,Q1015C_LEB,Q1015A_JO,Q1015B_JO,Q1015C_JO,Q1015A_PAL,Q1015B_PAL,Q1015C_PAL,Q1015A_MO,Q1015B_MO,Q1015C_MO,Q1015A_TUN,Q1015B_TUN,Q1015C_TUN,Q1015A_EG,Q1015B_EG,Q1015C_EG,Q1015A_SUD,Q1015B_SUD,Q1015C_SUD,Q1015_YEM,Q1015A_YEM,Q1015A_IR,Q1015B_IR,Q1015C_IR,Q1015A_AL,Q1015B_AL,Q1015C_AL,Q1015A_LI,Q1015B_LI,Q1015C_LI,Q1015A_KU,Q1015B_KU,Q1015C_KU,Q1015A_QA,Q1015B_QA,Q1015C_QA,Q1016,Q1017,E2001B
2363.0,296.0,Tunisia,2.0,3.0,5.0,Tozeur,South,rural,0.7198278005802964,43.0,main sample,CAPI,59.0,,male,between,fighting terrorism,economic situation,very bad,much worse,the same,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not at all ensured,not trusted,no trust,no trust,little trust,little trust,little trust,some trust,little trust,,,,,,no trust,some trust,some trust,little trust,,no trust,3.,satisfied,very dissatisfied,very bad,very bad,bad,very bad,,,,very bad,very bad,easy,very difficult,,very difficult,very difficult,yes,no,agree,large extent,medium extent,most,,necessary,often,yes,yes,yes,disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,no,yes,yes,never,never,never,statement 2,statement 1,interested,,statement 4,,statement 1,yes,no party,agree (S1),yes,agree,statement 3,statement 3,3.0,5.,,little by little,,strongly agree,strongly agree,strongly agree,strongly agree,2 hrs,2 hrs,0 hrs,never,,,,,,,,,,,,radio,medium extent,medium extent,medium extent,strongly disagree,agree,negative,important,,strongly agree,sometimes,sometimes,never,never,no,,,,,,,,,,,,,,,0.0,Muslim,other,somewhat religious,once a day,always,always,,always,,always,strongly disagree,strongly agree,strongly disagree,,,strongly disagree,strongly agree,strongly agree,,neither nor,neither nor,neither nor,neither nor,,,,moderate degree,no degree,,,,,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,statement 3,strongly disagree,strongly agree,strongly disagree,strongly disagree,statement 2,remain the same,become weaker,become stronger,become weaker,become stronger,become stronger,become stronger,become weaker,don't know,,increase,,remain the same, decrease,medium extent,small extent,large extent,yes,yes,yes,yes,yes,gaining influence,,internal factors,strongly agree,statement 2,agree,,,,,,,,,bad,neither nor,good,,strongly disagree,,other,medium extent,political divide,,secondary education,,Tozeur,37.0,both,move,retired,,,,,,,,,yes,yes,permanent,married,yes,no,,0.0,,,,,,,1,,,,,,,,,,,,,below median,351-400,,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,none,
2349.0,294.0,Tunisia,2.0,1.0,5.0,Tozeur,South,urban,1.3266150127861183,43.0,main sample,CAPI,27.0,,male,right,economic situation,fighting terrorism,very bad,the same,much worse,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fully ensured,not trusted,little trust,great trust,little trust,some trust,some trust,some trust,no trust,,,,,,little trust,don't know,some trust,some trust,,little trust,dissatisfied,dissatisfied,dissatisfied,good,good,good,bad,,,,good,good,very easy,easy,,difficult,difficult,no,yes,agree,large extent,large extent,most,,highly necessary,often,yes,yes,yes,agree,strongly disagree,strongly disagree,strongly agree,agree,no,no,no,never,never,never,statement 2,statement 2,uninterested,,statement 1,,statement 2,no,no party,agree (S1),no,disagree,statement 3,statement 3,5.0,unsuitable,,little by little,,agree,agree,agree,disagree,2 hrs,5 hrs,0 hrs,weekly,2 hrs,mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,social media,not at all,not at all,limited extent,disagree,disagree,very positive,unimportant,,agree,sometimes,sometimes,never,never,no,,,,,,,,,,,,1.0,,,,Muslim,Just a Muslim,not religious,never,,never,,sometimes,,,disagree,strongly agree,disagree,,,strongly disagree,agree,agree,,neither nor,neither nor,neither nor,neither nor,,,,moderate degree,no degree,,,,,strongly disagree,disagree,disagree,agree,agree,agree,agree,strongly disagree,statement 5,disagree,disagree,disagree,disagree,statement 3,remain the same,remain the same,remain the same,remain the same,remain the same,become weaker,become weaker,become weaker,increase,,remain the same,,remain the same,remain the same,large extent,no extent,medium extent,yes,yes,yes,yes,yes,economic development,,internal factors,agree,statement 2,agree,,,,,,,,,bad,bad,good,,strongly disagree,,US,not extent,religious divide,,basic education,,Tozeur,20.0,both,stay,self-employed,part-time,private,,manual labor,,,,,no,,,single,,,,1.0,ambulatory,,easily,,easily,,1,,,,,,,,,,,,,below median,301-350,,,,,,,,,,,,,,,,,,,,,,,,,covers costs,none,
2350.0,294.0,Tunisia,2.0,2.0,5.0,Tozeur,South,urban,0.6651870990064593,43.0,main sample,CAPI,37.0,,female,between,economic situation,97.0,very bad,better,the same,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fully ensured,not trusted,no trust,some trust,no trust,no trust,no trust,some trust,no trust,,,,,,no trust,no trust,no trust,no trust,,no trust,dissatisfied,very dissatisfied,very dissatisfied,very bad,very bad,very bad,very bad,,,,bad,bad,easy,easy,,very difficult,very difficult,yes,no,agree,large extent,large extent,no one,,necessary,often,yes,yes,yes,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,no,no,no,never,never,never,statement 2,statement 2,very uninterested,,statement 2,,statement 3,no,no party,strongly agree (S1),no,strongly agree,statement 1,statement 3,dictatorship,unsuitable,,all at once,,strongly agree,strongly agree,strongly agree,disagree,2 hrs,2 hrs,0 hrs,never,,,,,,,,,,,,face-to-face,not at all,not at all,not at all,strongly disagree,strongly agree,very negative,,very important,strongly agree,most of the time,sometimes,never,never,no,,,,,,,,,,,,,0.0,,,Muslim,don't know,religious,once a day,sometimes,never,,always,,never,strongly disagree,strongly agree,strongly agree,,,strongly disagree,strongly agree,strongly agree,,neither nor,neither nor,neither nor,neither nor,,,,moderate degree,no degree,,,,,strongly agree,disagree,disagree,strongly agree,agree,agree,strongly agree,strongly disagree,statement 5,disagree,strongly disagree,strongly disagree,strongly disagree,statement 1,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,remain the same,,remain the same,,remain the same,remain the same,medium extent,medium extent,large extent,yes,yes,yes,yes,yes,economic development,,internal factors,strongly disagree,statement 2,disagree,,,,,,,,,don't know,don't know,good,,strongly disagree,,don't know,great extent,political divide,,elementary education,,Tozeur,4.0,both,stay,employed,part-time,public,,manual labor,,,no,,,no,,married,,yes,2.0,0.0,,,,,,,2,,,,,,,,,,,,,below median,351-400,,,,,,,,,,,,,,,,,,,,,,,,,significant difficulties,none,
2355.0,295.0,Tunisia,1.0,1.0,5.0,Tozeur,South,urban,0.6702946824827379,43.0,main sample,CAPI,40.0,,male,between,fighting terrorism,economic situation,bad,much better,much worse,not at all serious,very serious,serious,very serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fully ensured,not trusted,no trust,no trust,no trust,no trust,no trust,some trust,no trust,great trust,no trust,no trust,some trust,little trust,,,,,,,dissatisfied,very dissatisfied,very dissatisfied,very bad,very bad,good,very bad,,very bad,very bad,,,easy,easy,,very difficult,very difficult,yes,no,strongly disagree,large extent,large extent,don't know,highly unnecessary,,often,yes,yes,yes,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,no,no,refused,never,never,never,statement 2,don't know,very uninterested,no,,,don't know,no,Ennahda,strongly agree (S1),no,strongly disagree,statement 3,statement 1,dictatorship,unsuitable,strongly agree,,,strongly disagree,strongly agree,strongly disagree,strongly agree,2 hrs,2 hrs,0 hrs,less than weekly,2 hrs,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,television,great extent,great extent,great extent,strongly disagree,strongly agree,,,,,,,never,never,no,,,,,,,,,,,,0.0,,,,Muslim,Just a Muslim,not religious,five times a day,rarely,rarely,,always,,sometimes,disagree,agree,strongly disagree,,strongly disagree,,agree,strongly agree,,neither nor,like,like,neither nor,,no degree,no degree,,,,,,,strongly disagree,agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,disagree,statement 5,,,,,,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,increase,increase,increase,increase,,,don't know,don't know,large extent,yes,yes,yes,yes,yes,internal stability,open up,,strongly agree,statement 1,strongly agree,,,,,,,,,don't know,good,good,,strongly disagree,Israel,,great extent,political divide,,elementary education,,Tozeur,40.0,both,stay,self-employed,part-time,private,,manual labor,,,,,yes,no,,single,,,,0.0,,,,,,,1,,,,,,,,,,,,,below median,100-200,,,,,,,,,,,,,,,,,,,,,,,,,significant difficulties,,
2365.0,296.0,Tunisia,2.0,1.0,5.0,Tozeur,South,rural,0.7198278005802964,43.0,main sample,CAPI,63.0,,male,between,economic situation,political/party issues,bad,worse,don't know,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,some trust,no trust,no trust,no trust,no trust,some trust,some trust,,,,,,some trust,some trust,some trust,no trust,,some trust,3.,dissatisfied,dissatisfied,bad,good,good,good,,,,good,good,easy,easy,,never tried,very difficult,yes,yes,agree,medium extent,no extent,a few,,necessary,often,yes,yes,yes,agree,disagree,disagree,strongly agree,disagree,no,no,no,never,never,never,statement 2,statement 2,very interested,,statement 4,,statement 1,yes,no party,agree (S1),yes,agree,statement 3,statement 1,5.0,7.,,little by little,,disagree,disagree,disagree,agree,5 hrs,5 hrs,0 hrs,never,,,,,,,,,,,,television,great extent,limited extent,great extent,disagree,agree,positive,important,,strongly agree,most of the time,most of the time,never,never,no,,,,,,,,,,,,0.0,,,,Muslim,Just a Muslim,not religious,never,,always,,most of the time,,,agree,disagree,disagree,,,agree,agree,disagree,,neither nor,neither nor,neither nor,neither nor,,,,no degree,no degree,,,,,agree,disagree,disagree,strongly agree,disagree,disagree,agree,agree,statement 4,disagree,agree,disagree,disagree,don't know,become stronger,become stronger,become stronger,become stronger,become stronger,become weaker,become stronger,become stronger, decrease,,increase,,increase,increase,don't know,no extent,medium extent,yes,yes,no,yes,don't know,economic development,,internal factors,disagree,statement 1,agree,,,,,,,,,bad,good,good,,disagree,,don't know,great extent,political divide,,secondary education,,Tozeur,53.0,both,stay,retired,,,,,,,,,yes,yes,permanent,married,no,yes,3.0,1.0,ambulatory,,with some difficulty,,with some difficulty,,1,,,,,,,,,,,,,below median,201-300,,,,,,,,,,,,,,,,,,,,,,,,,covers costs,none,
2347.0,294.0,Tunisia,2.0,3.0,5.0,Tozeur,South,urban,0.6633075063930591,43.0,main sample,CAPI,31.0,,male,between,fighting terrorism,economic situation,very bad,much worse,the same,,,,,,,yes,political reasons,,,,,,,,,,,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,0.  not selected,no,ensured,not trusted,no trust,little trust,no trust,no trust,no trust,little trust,little trust,,,,,,no trust,no trust,no trust,some trust,,don't know,4.,very dissatisfied,very dissatisfied,good,bad,bad,good,,,,good,good,easy,difficult,,very difficult,difficult,no,yes,agree,large extent,no extent,most,,unnecessary,often,yes,yes,yes,strongly disagree,disagree,disagree,agree,disagree,no,no,yes,never,never,never,statement 2,statement 1,very uninterested,,statement 4,,statement 1,no,no party,refused,no,agree,statement 2,statement 3,4.0,4.,,little by little,,agree,agree,agree,agree,10 hrs+,2 hrs,2 hrs,throughout day,10 hrs+,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,television,limited extent,not at all,medium extent,disagree,strongly disagree,positive,unimportant,,strongly agree,most of the time,sometimes,never,never,no,,,,,,,,,,,,,,,0.0,Muslim,Sunni,somewhat religious,five times a day,sometimes,always,,sometimes,,rarely,agree,agree,disagree,,,strongly disagree,agree,disagree,,neither nor,neither nor,neither nor,neither nor,,,,moderate degree,no degree,,,,,agree,disagree,agree,agree,agree,agree,agree,disagree,statement 3,disagree,disagree,agree,disagree,statement 1,become stronger,become weaker,remain the same,remain the same,become stronger,remain the same,remain the same,become stronger, decrease,, decrease,, decrease, decrease,medium extent,medium extent,large extent,yes,yes,yes,yes,yes,gaining influence,,internal factors,disagree,statement 2,agree,,,,,,,,,bad,bad,good,,disagree,,Russia,great extent,religious divide,,Bachelor,,Tozeur,16.0,both,stay,unemployed,,,,,,,,,no,,,single,,,,0.0,,,,,,,1,,,,,,,,,,,,,below median,351-400,,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,none,
2348.0,294.0,Tunisia,2.0,3.0,5.0,Tozeur,South,urban,0.6651870990064593,43.0,main sample,CAPI,44.0,,female,between,economic situation,religious extremism,very bad,worse,don't know,,,,,,,yes,don't know,,,,,,,,,,,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,mentioned,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,0.  not selected,no,ensured,trusted,no trust,no trust,no trust,no trust,no trust,no trust,no trust,,,,,,no trust,no trust,no trust,no trust,,no trust,2.,dissatisfied,dissatisfied,good,good,good,good,,,,good,good,easy,easy,,difficult,difficult,no,yes,agree,medium extent,no extent,a few,,unnecessary,often,yes,yes,yes,disagree,disagree,disagree,strongly agree,disagree,no,no,yes,never,never,never,statement 2,statement 2,uninterested,,statement 3,,statement 2,no,Ennahda,agree (S1),no,agree,statement 3,statement 1,4.0,6.,,little by little,,disagree,agree,agree,strongly agree,2 hrs,0 hrs,2 hrs,throughout day,2 hrs,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,television,great extent,medium extent,medium extent,agree,agree,positive,,important,strongly agree,sometimes,often,never,never,no,,,,,,,,,,,,,,,0.0,Muslim,Sunni,religious,once a day,most of the time,never,,always,,always,strongly agree,strongly disagree,strongly disagree,,,strongly disagree,strongly agree,strongly disagree,,neither nor,neither nor,neither nor,neither nor,,,,moderate degree,no degree,,,,,strongly agree,agree,agree,strongly agree,strongly agree,disagree,agree,agree,statement 3,strongly agree,strongly agree,disagree,disagree,statement 2,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,become stronger,increase,,increase,,increase,increase,medium extent,medium extent,medium extent,yes,yes,yes,yes,yes,gaining influence,,internal factors,strongly agree,statement 1,disagree,,,,,,,,,very bad,good,good,,strongly disagree,,Libya,small extent,political divide,,elementary education,,Tozeur,5.0,both,move,housewife,,,,,,,,,yes,yes,temporary,married,,yes,3.0,0.0,,,,,,,1,,,,,,,,,,,,,below median,301-350,,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,none,
2346.0,294.0,Tunisia,1.0,3.0,5.0,Tozeur,South,urban,0.6651870990064593,43.0,main sample,CAPI,40.0,,female,wrong,religious extremism,fighting terrorism,very bad,much worse,worse,very serious,not serious,serious,very serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not at all ensured,not trusted,no trust,don't know,no trust,don't know,don't know,great trust,don't know,great trust,no trust,no trust,no trust,no trust,,,,,,,4.,very dissatisfied,dissatisfied,very bad,very bad,bad,very bad,,bad,very bad,,,easy,never tried,,difficult,never tried,no,no,strongly disagree,large extent,no extent,don't know,necessary,,often,yes,yes,yes,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,no,no,no,never,never,never,neither statement,don't know,very uninterested,yes,,,statement 1,no,no party,strongly agree (S2),yes,strongly agree,statement 3,statement 1,4.0,4.,strongly agree,,,strongly disagree,agree,strongly disagree,strongly agree,2 hrs,2 hrs,0 hrs,once daily,2 hrs,mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,not mentioned,television,medium extent,not at all,medium extent,strongly disagree,agree,,,,,,,never,never,no,,,,,,,,,,,,,,,0.0,Muslim,Just a Muslim,somewhat religious,never,,never,,rarely,,,strongly agree,strongly disagree,strongly disagree,,disagree,,strongly agree,strongly disagree,,neither nor,neither nor,dislike,don't know,,no degree,no degree,,,,,,,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,agree,statement 5,,,,,,remain the same,become weaker,become stronger,remain the same,remain the same,remain the same,remain the same,become stronger, decrease, decrease, decrease, decrease,,,don't know,don't know,don't know,no,yes,yes,yes,no,improving citizens' lives,the same,,strongly disagree,statement 1,don't know,,,,,,,,,very bad,neither nor,neither nor,,strongly disagree,don't know,,don't know,political divide,,Bachelor,,Tozeur,36.0,both,stay,employed,part-time,private,,professional,,,no,,,no,,widowed,,yes,4.0,0.0,,,,,,,1,,,,,,,,,,,,,below median,201-300,,,,,,,,,,,,,,,,,,,,,,,,,significant difficulties,,
2359.0,295.0,Tunisia,2.0,1.0,5.0,Tozeur,South,urban,0.6702946824827379,43.0,main sample,CAPI,43.0,,male,between,don't know,other,very bad,worse,don't know,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,no trust,no trust,no trust,some trust,some trust,some trust,don't know,,,,,,don't know,don't know,don't know,some trust,,don't know,dissatisfied,satisfied,satisfied,good,good,don't know,good,,,,good,don't know,easy,easy,,never tried,easy,no,don't know,agree,large extent,large extent,no one,,unnecessary,often,yes,yes,yes,agree,agree,disagree,agree,disagree,no,no,no,never,never,never,statement 2,statement 3,very uninterested,,statement 3,,don't know,no,no party,don't know,no,disagree,don't know,don't know,don't know,don't know,,little by little,,don't know,don't know,disagree,don't know,0 hrs,0 hrs,0 hrs,never,,,,,,,,,,,,radio,not at all,don't know,don't know,don't know,disagree,negative,important,,disagree,most of the time,don't know,never,never,no,,,,,,,,,,,,98.0,,,,Muslim,don't know,somewhat religious,never,,never,,never,,,disagree,agree,disagree,,,disagree,agree,strongly agree,,dislike,neither nor,neither nor,neither nor,,,,no degree,no degree,,,,,agree,don't know,disagree,agree,agree,agree,agree,disagree,statement 4,agree,agree,don't know,disagree,statement 2,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,, decrease,,don't know,don't know,no extent,small extent,don't know,yes,yes,don't know,don't know,no,don't know,,don't know,don't know,statement 1,don't know,,,,,,,,,don't know,don't know,don't know,,don't know,,don't know,not extent,don't know,,no education,,Tozeur,8.0,both,stay,self-employed,full-time,public,,manual labor,,,,,no,,,married,no,yes,2.0,0.0,,,,,,,1,,,,,,,,,,,,,below median,201-300,,,,,,,,,,,,,,,,,,,,,,,,,significant difficulties,none,
2360.0,295.0,Tunisia,1.0,3.0,5.0,Tozeur,South,urban,0.7143427793260742,43.0,main sample,CAPI,67.0,,female,between,economic situation,97.0,very bad,better,much worse,not at all serious,very serious,very serious,very serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ensured,not trusted,no trust,no trust,no trust,no trust,no trust,some trust,don't know,great trust,some trust,no trust,no trust,no trust,,,,,,,1.,very dissatisfied,dissatisfied,very bad,very bad,good,very bad,,very bad,very bad,,,easy,never tried,,easy,difficult,no,no,agree,large extent,no extent,no one,highly necessary,,often,yes,yes,yes,strongly disagree,disagree,strongly disagree,strongly agree,agree,no,no,yes,never,never,never,statement 2,statement 1,uninterested,yes,,,statement 1,no,no party,don't know,yes,strongly agree,statement 3,statement 2,4.0,suitable,agree,,,agree,strongly agree,strongly agree,strongly agree,5 hrs,10 hrs+,0 hrs,never,,,,,,,,,,,,television,great extent,great extent,great extent,agree,strongly disagree,,,,,,,never,never,no,,,,,,,,,,,,,,,0.0,Muslim,don't know,religious,once a day,always,rarely,,always,,never,strongly agree,strongly disagree,strongly disagree,,strongly disagree,,strongly agree,strongly disagree,,like,neither nor,like,neither nor,,large degree,no degree,,,,,,,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,statement 1,,,,,,become weaker,become weaker,become stronger,become weaker,don't know,become stronger,become stronger,don't know,increase,increase,increase, decrease,,,large extent,no extent,large extent,yes,yes,yes,yes,yes,gaining influence,limit,,strongly agree,statement 1,agree,,,,,,,,,very bad,very good,don't know,,strongly disagree,Qatar,,not extent,political divide,,elementary education,,Tozeur,67.0,both,stay,housewife,,,,,,,,,no,,,married,,yes,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,able to save,,
2356.0,295.0,Tunisia,1.0,1.0,5.0,Tozeur,South,urban,2.477433554660419,43.0,main sample,CAPI,51.0,,female,between,economic situation,other,very bad,better,worse,very serious,very serious,very serious,very serious,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not ensured,not trusted,no trust,no trust,no trust,little trust,no trust,no trust,some trust,some trust,no trust,no trust,no trust,no trust,,,,,,,dissatisfied,dissatisfied,satisfied,very bad,very bad,bad,very bad,,very bad,very bad,,,easy,very difficult,,easy,very difficult,no,no,agree,large extent,no extent,don't know,highly unnecessary,,often,yes,yes,yes,strongly disagree,strongly disagree,strongly disagree,strongly agree,disagree,no,yes,yes,never,never,never,statement 2,statement 2,very uninterested,no,,,statement 1,no,no party,agree (S2),no,agree,statement 3,statement 3,1.0,2.,strongly agree,,,agree,agree,strongly agree,agree,2 hrs,10 hrs+,0 hrs,never,,,,,,,,,,,,television,not at all,not at all,great extent,strongly disagree,strongly agree,,,,,,,never,never,no,,,,,,,,,,,,0.0,,,,Muslim,Sunni,religious,once a day,always,never,,always,,always,strongly disagree,agree,strongly disagree,,strongly disagree,,disagree,strongly agree,,neither nor,neither nor,neither nor,neither nor,,no degree,no degree,,,,,,,strongly agree,agree,agree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,statement 3,,,,,,remain the same,become stronger,don't know,become stronger,become stronger,become stronger,become stronger,become stronger, decrease,increase,increase,don't know,,,no extent,no extent,no extent,don't know,don't know,yes,yes,yes,gaining influence,open up,,agree,statement 1,agree,,,,,,,,,very bad,don't know,very good,,strongly disagree,US,,not extent,political divide,,no education,,Tozeur,51.0,both,stay,housewife,,,,,,,,,no,,,married,,yes,4.0,0.0,,,,,,,1,,,,,,,,,,,,,above median,,651-750,,,,,,,,,,,,,,,,,,,,,,,,doesn't cover cost,,
